date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2026-03-11,sh.000004,3929.0565,3936.0163,3916.9099,3929.9592,3928.3648,42690407800.0,836023274024.8,3.0,2.123958,1.0,0.040587,0.0,0.0,0.0,0.0,0.0
2026-03-12,sh.000004,3931.888,3940.3161,3890.7193,3918.1581,3929.9592,45976715900.0,833056261785.1,3.0,2.287467,1.0,-0.300286,0.0,0.0,0.0,0.0,0.0
2026-03-13,sh.000004,3904.4619,3926.4604,3864.6786,3873.8328,3918.1581,46711527900.0,816436662104.5,3.0,2.323611,1.0,-1.131279,0.0,0.0,0.0,0.0,0.0
2026-03-16,sh.000004,3871.2692,3875.0972,3810.3607,3858.2401,3873.8328,43733292800.0,802550156486.2,3.0,2.175316,1.0,-0.402514,0.0,0.0,0.0,0.0,0.0
2026-03-17,sh.000004,3860.6858,3866.939,3794.3156,3794.8728,3858.2401,40261120100.0,722531393646.5,3.0,2.002311,1.0,-1.642389,0.0,0.0,0.0,0.0,0.0
2026-03-18,sh.000004,3799.7698,3816.0243,3756.6678,3813.6369,3794.8728,37184110100.0,672102992425.1,3.0,1.849274,1.0,0.494459,0.0,0.0,0.0,0.0,0.0
2026-03-19,sh.000004,3776.1179,3783.7598,3729.0098,3742.7416,3813.6369,41101065700.0,718100119953.2,3.0,2.044054,1.0,-1.858994,0.0,0.0,0.0,0.0,0.0
2026-03-20,sh.000004,3740.9143,3758.4919,3689.8959,3692.6078,3742.7416,40114187300.0,750040142156.3,3.0,1.994821,1.0,-1.339494,0.0,0.0,0.0,0.0,0.0
2026-03-23,sh.000004,3633.4095,3655.4323,3540.1895,3559.2273,3692.6078,47096191700.0,822990752006.3,3.0,2.341389,1.0,-3.612095,0.0,0.0,0.0,0.0,0.0
2026-03-24,sh.000004,3596.7298,3621.8432,3531.8822,3621.8432,3559.2273,40462700900.0,710976557710.0,3.0,2.011532,1.0,1.759255,0.0,0.0,0.0,0.0,0.0
2026-03-25,sh.000004,3634.689,3678.7935,3634.689,3671.8836,3621.8432,38454673100.0,733099207216.2,3.0,1.911529,1.0,1.381628,0.0,0.0,0.0,0.0,0.0
2026-03-26,sh.000004,3667.0817,3681.3323,3616.0628,3625.2909,3671.8836,36292853800.0,641174075127.3,3.0,1.804015,1.0,-1.268905,0.0,0.0,0.0,0.0,0.0
2026-03-27,sh.000004,3582.2382,3677.2266,3582.2382,3665.5113,3625.2909,34402819400.0,621518837472.1,3.0,1.709636,1.0,1.109439,0.0,0.0,0.0,0.0,0.0
2026-03-30,sh.000004,3638.5918,3680.4876,3626.178,3678.6017,3665.5113,36954818500.0,652381307421.7,3.0,1.836378,1.0,0.357123,0.0,0.0,0.0,0.0,0.0
2026-03-31,sh.000004,3679.4546,3699.6635,3627.1819,3627.1819,3678.6017,36601294200.0,689988417083.0,3.0,1.818802,1.0,-1.397808,0.0,0.0,0.0,0.0,0.0
2026-04-01,sh.000004,3683.2068,3707.5625,3669.8768,3696.1915,3627.1819,35494061800.0,707025141920.6,3.0,1.763497,1.0,1.902568,0.0,0.0,0.0,0.0,0.0
2026-04-02,sh.000004,3687.2524,3698.8938,3633.1972,3652.9365,3696.1915,33818981300.0,633481223936.0,3.0,1.680232,1.0,-1.170259,0.0,0.0,0.0,0.0,0.0
2026-04-03,sh.000004,3663.0451,3665.2395,3612.4931,3622.8069,3652.9365,31092478200.0,560921381740.7,3.0,1.54477,1.0,-0.824805,0.0,0.0,0.0,0.0,0.0
2026-04-07,sh.000004,3628.3811,3660.9338,3626.9496,3650.4794,3622.8069,31170056800.0,581659781675.4,3.0,1.548427,1.0,0.763841,0.0,0.0,0.0,0.0,0.0
2026-04-08,sh.000004,3696.3513,3768.7029,3693.6507,3768.7029,3650.4794,41189479400.0,855704168824.6,3.0,2.046133,1.0,3.238575,0.0,0.0,0.0,0.0,0.0
2026-04-09,sh.000004,3737.8714,3765.0016,3734.2975,3750.3675,3768.7029,36380380900.0,732403325250.4,3.0,1.807026,1.0,-0.486518,0.0,0.0,0.0,0.0,0.0
2026-04-10,sh.000004,3773.1724,3800.3748,3767.2488,3772.9494,3750.3675,35520634800.0,765275341630.0,3.0,1.759543,1.0,0.602125,0.0,0.0,0.0,0.0,0.0
2026-04-13,sh.000004,3759.3607,3785.1536,3757.2039,3778.7489,3772.9494,36314616000.0,752698132527.6,3.0,1.800412,1.0,0.153713,0.0,0.0,0.0,0.0,0.0
2026-04-14,sh.000004,3802.0493,3816.7716,3781.5863,3816.7716,3778.7489,38151166800.0,820760062303.0,3.0,1.891465,1.0,1.006225,0.0,0.0,0.0,0.0,0.0
2026-04-15,sh.000004,3832.8279,3842.5458,3798.7143,3808.2024,3816.7716,37745600000.0,847362729417.6,3.0,1.871349,1.0,-0.224514,0.0,0.0,0.0,0.0,0.0
2026-04-16,sh.000004,3811.0891,3848.9092,3806.1954,3847.1886,3808.2024,36290752900.0,797659821171.1,3.0,1.799061,1.0,1.023743,0.0,0.0,0.0,0.0,0.0
2026-04-17,sh.000004,3832.6739,3854.9536,3826.1055,3848.2617,3847.1886,36227632600.0,835457326416.1,3.0,1.79572,1.0,0.027893,0.0,0.0,0.0,0.0,0.0
2026-04-20,sh.000004,3852.4138,3876.8732,3850.7218,3873.496,3848.2617,39003291500.0,889557884349.1,3.0,1.933023,1.0,0.655732,0.0,0.0,0.0,0.0,0.0
2026-04-21,sh.000004,3864.4835,3874.7282,3836.1291,3872.3545,3873.496,36821788800.0,832203188500.1,3.0,1.824866,1.0,-0.02947,0.0,0.0,0.0,0.0,0.0
2026-04-22,sh.000004,3862.2254,3917.8913,3861.9495,3917.1838,3872.3545,38480411200.0,899228157039.7,3.0,1.906966,1.0,1.157676,0.0,0.0,0.0,0.0,0.0
2026-04-23,sh.000004,3925.7933,3930.4575,3869.3022,3897.2549,3917.1838,43208464000.0,1008579695290.3,3.0,2.141014,1.0,-0.508756,0.0,0.0,0.0,0.0,0.0
2026-04-24,sh.000004,3884.1819,3905.531,3861.1719,3889.7026,3897.2549,39502964600.0,941423882819.8,3.0,1.957289,1.0,-0.193785,0.0,0.0,0.0,0.0,0.0
2026-04-27,sh.000004,3886.7196,3919.1803,3876.3528,3909.324,3889.7026,38759976800.0,944901088927.8,3.0,1.920321,1.0,0.504445,0.0,0.0,0.0,0.0,0.0
2026-04-28,sh.000004,3896.5557,3912.5536,3874.207,3889.7599,3909.324,38965190500.0,909324863725.7,3.0,1.930481,1.0,-0.500447,0.0,0.0,0.0,0.0,0.0
2026-04-29,sh.000004,3869.0885,3931.7484,3868.6243,3926.6644,3889.7599,39898245500.0,905981702665.4,3.0,1.976673,1.0,0.94876,0.0,0.0,0.0,0.0,0.0
2026-04-30,sh.000004,3930.6083,3951.2519,3921.5408,3942.1608,3926.6644,42044546300.0,1049342457837.3,3.0,2.084456,1.0,0.394645,0.0,0.0,0.0,0.0,0.0
2026-05-06,sh.000004,3973.3905,4028.8122,3971.3623,4012.9594,3942.1608,45461790500.0,1217625823687.4,3.0,2.251341,1.0,1.795934,0.0,0.0,0.0,0.0,0.0
2026-05-07,sh.000004,4021.9778,4033.2308,4005.7885,4033.0531,4012.9594,43782880900.0,1117906121452.9,3.0,2.16811,1.0,0.50072,0.0,0.0,0.0,0.0,0.0
2026-05-08,sh.000004,4009.2214,4028.6783,3994.7477,4025.3645,4033.0531,42335052000.0,1083973284288.6,3.0,2.096126,1.0,-0.19064,0.0,0.0,0.0,0.0,0.0
2026-05-11,sh.000004,4059.4183,4089.1285,4044.7452,4085.3235,4025.3645,49188409500.0,1311697141917.1,3.0,2.444226,1.0,1.48953,0.0,0.0,0.0,0.0,0.0
2026-05-12,sh.000004,4090.5618,4092.1092,4050.9483,4074.3059,4085.3235,46238567900.0,1216701839487.6,3.0,2.297645,1.0,-0.269687,0.0,0.0,0.0,0.0,0.0
2026-05-13,sh.000004,4049.0554,4129.8944,4049.0554,4127.1995,4074.3059,44628702500.0,1201080383837.5,3.0,2.217644,1.0,1.298224,0.0,0.0,0.0,0.0,0.0
2026-05-14,sh.000004,4145.5115,4148.0856,4047.7041,4047.7041,4127.1995,46718483100.0,1219669491371.8,3.0,2.321452,1.0,-1.926134,0.0,0.0,0.0,0.0,0.0
2026-05-15,sh.000004,4044.7879,4075.686,3978.1432,4005.5448,4047.7041,46392785800.0,1260570839999.7,3.0,2.305192,1.0,-1.041561,0.0,0.0,0.0,0.0,0.0
2026-05-18,sh.000004,3988.0663,4031.1098,3975.8299,4008.6956,4005.5448,40000343500.0,1096807443251.4,3.0,1.986982,1.0,0.078661,0.0,0.0,0.0,0.0,0.0
2026-05-19,sh.000004,3996.3218,4047.4335,3954.2496,4047.1734,4008.6956,37705976000.0,1074365486302.4,3.0,1.87292,1.0,0.959858,0.0,0.0,0.0,0.0,0.0
2026-05-20,sh.000004,4029.4093,4073.0595,4028.2229,4068.3122,4047.1734,39171270500.0,1147448583003.0,3.0,1.945491,1.0,0.52231,0.0,0.0,0.0,0.0,0.0
2026-05-21,sh.000004,4085.2226,4107.6285,3949.0828,3953.3442,4068.3122,45722259100.0,1335885894196.7,3.0,2.270746,1.0,-2.825938,0.0,0.0,0.0,0.0,0.0
2026-05-22,sh.000004,3980.0172,4018.0871,3949.032,4011.0179,3953.3442,37808066700.0,1087477743167.6,3.0,1.877289,1.0,1.458859,0.0,0.0,0.0,0.0,0.0
2026-05-25,sh.000004,4029.45,4063.963,4013.7633,4063.3075,4011.0179,40170495800.0,1242209110624.4,3.0,1.993641,1.0,1.303649,0.0,0.0,0.0,0.0,0.0
