date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-04-07,sz.002714,947.8767165,976.7152395,925.86837,973.6796055,932.3949831,22008389.0,2786437535.26,1.0,1.8859,1.0,4.4278,46.260128,13.698694,13.987765,37.455241,0.0
2020-04-08,sz.002714,971.40288,977.474148,927.386187,935.65828965,973.6796055,22863624.0,2852942568.51,1.0,1.9592,1.0,-3.9049,44.453712,13.163772,13.441555,35.992648,0.0
2020-04-09,sz.002714,933.457455,950.9123505,906.97154835,943.3232655,935.65828965,15894680.0,1940316860.08,1.0,1.362,1.0,0.8192,44.81788,13.27161,13.551669,36.287502,0.0
2020-04-10,sz.002714,938.010906,961.8406329,931.6360746,940.2876315,943.3232655,10437423.0,1298217754.52,1.0,0.8944,1.0,-0.3218,44.673655,13.228902,13.50806,36.170728,0.0
2020-04-13,sz.002714,931.939638,958.1978721,924.9576798,937.2519975,940.2876315,8850357.0,1098931837.28,1.0,0.7584,1.0,-0.3228,44.52943,13.186194,13.46445,36.053954,0.0
2020-04-14,sz.002714,947.5731531,963.9655767,936.56897985,945.37231845,937.2519975,11089538.0,1387366452.52,1.0,0.9503,1.0,0.8664,44.915231,13.300439,13.581106,36.366324,0.0
2020-04-15,sz.002714,941.04654,950.83645965,921.39080985,923.36397195,945.37231845,12938497.0,1585999274.03,1.0,1.1087,1.0,-2.328,43.869601,12.990803,13.264937,35.519713,0.0
2020-04-16,sz.002714,919.0381935,925.79247915,897.7887555,905.15016795,923.36397195,12982813.0,1552069653.77,1.0,1.1125,1.0,-1.9725,43.004252,12.734553,13.003279,34.81907,0.0
2020-04-17,sz.002714,910.6902,947.49726225,903.101115,940.81886745,905.15016795,17658037.0,2170486402.87,1.0,1.5131,1.0,3.9406,44.698894,13.236376,13.515692,36.191164,0.0
2020-04-20,sz.002714,937.4037792,950.53289625,929.6629125,941.8054485,940.81886745,10028368.0,1243718772.58,1.0,0.8593,1.0,0.1049,44.745767,13.250256,13.529865,36.229115,0.0
2020-04-21,sz.002714,939.60461385,944.46162825,923.4398628,937.32788835,941.8054485,9931731.0,1221199631.43,1.0,0.8515,1.0,-0.4754,44.533035,13.187261,13.465541,36.056873,0.0
2020-04-22,sz.002714,933.457455,973.60371465,930.421821,959.7156891,937.32788835,20798084.0,2625968738.98,1.0,1.7831,1.0,2.3885,45.596694,13.502235,13.787161,36.918081,0.0
2020-04-23,sz.002714,960.9299427,999.3307128,960.9299427,971.47877085,959.7156891,15213478.0,1965413849.87,1.0,1.3043,1.0,1.2257,46.155565,13.66773,13.956148,37.37058,0.0
2020-04-24,sz.002714,980.6615637,985.8221415,960.778161,974.438514,971.47877085,9697726.0,1246819813.38,1.0,0.6972,1.0,0.3047,46.296185,13.709371,13.998667,37.484435,0.0
2020-04-27,sz.002714,993.8665716,1036.3654476,974.7420774,1010.866122,974.438514,20319493.0,2703078736.61,1.0,1.4609,1.0,3.7383,27.223713,11.704058,11.633003,16.251813,0.0
2020-04-28,sz.002714,1016.93739,1024.3746933,986.58105,1014.6606645,1010.866122,15749338.0,2091607423.67,1.0,1.1323,1.0,0.3754,27.325904,11.747992,11.676671,16.312818,0.0
2020-04-29,sz.002714,1011.6250305,1014.5088828,972.99658785,978.2330565,1014.6606645,13381092.0,1738106207.09,1.0,0.962,1.0,-3.5901,26.344869,11.326224,11.257463,15.727167,0.0
2020-04-30,sz.002714,982.027599,983.6971977,953.26496685,966.849429,978.2330565,11539376.0,1465303219.9,1.0,0.8296,1.0,-1.1637,26.038296,11.194422,11.126461,15.544151,0.0
2020-05-06,sz.002714,947.5731531,955.84525575,932.01552885,939.528723,966.849429,17908997.0,2214156620.62,1.0,1.2876,1.0,-2.8257,25.30252,10.878096,10.812055,15.104913,0.0
2020-05-07,sz.002714,938.39036025,959.1085623,933.457455,938.39036025,939.528723,12090229.0,1506378222.13,1.0,0.8692,1.0,-0.1212,25.271862,10.864916,10.798955,15.086611,0.0
2020-05-08,sz.002714,940.36352235,943.3232655,919.87299285,935.7341805,938.39036025,11530745.0,1419055572.66,1.0,0.829,1.0,-0.2831,25.200329,10.834162,10.768388,15.043908,0.0
2020-05-11,sz.002714,925.86837,928.1450955,878.9678247,884.887311,935.7341805,32367261.0,3821323522.5,1.0,2.327,1.0,-5.4339,23.830968,10.245444,10.183244,14.226437,0.0
