date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2026-04-22,sh.000003,269.4302,271.3767,269.2698,271.276,269.7418,31981600.0,164582963.6,3.0,0.218244,1.0,0.568766,0.0,0.0,0.0,0.0,0.0
2026-04-23,sh.000003,271.593,272.7369,269.6371,269.8729,271.276,36314300.0,171423767.2,3.0,0.247811,1.0,-0.517222,0.0,0.0,0.0,0.0,0.0
2026-04-24,sh.000003,273.1669,273.2022,270.2844,271.9228,269.8729,50376800.0,305289815.0,3.0,0.343774,1.0,0.75958,0.0,0.0,0.0,0.0,0.0
2026-04-27,sh.000003,271.955,274.1261,271.5969,273.3106,271.9228,47490200.0,286825153.8,3.0,0.324076,1.0,0.510365,0.0,0.0,0.0,0.0,0.0
2026-04-28,sh.000003,273.4323,276.008,271.175,274.3776,273.3106,48154500.0,242225442.5,3.0,0.330492,1.0,0.390398,0.0,0.0,0.0,0.0,0.0
2026-04-29,sh.000003,273.7994,277.205,273.2759,277.203,274.3776,29622400.0,157261248.6,3.0,0.202145,1.0,1.029749,0.0,0.0,0.0,0.0,0.0
2026-04-30,sh.000003,278.3075,282.6327,278.1021,281.3342,277.203,46326200.0,248354885.5,3.0,0.316132,1.0,1.490316,0.0,0.0,0.0,0.0,0.0
2026-05-06,sh.000003,281.8272,286.9749,281.8272,286.0663,281.3342,45539900.0,256233042.0,3.0,0.310767,1.0,1.682021,0.0,0.0,0.0,0.0,0.0
2026-05-07,sh.000003,286.0561,286.3376,280.7381,282.2593,286.0663,47906900.0,261895826.5,3.0,0.326919,1.0,-1.33081,0.0,0.0,0.0,0.0,0.0
2026-05-08,sh.000003,281.9065,284.0795,281.5857,283.2681,282.2593,38164000.0,150967002.8,3.0,0.260433,1.0,0.357402,0.0,0.0,0.0,0.0,0.0
2026-05-11,sh.000003,283.9742,287.0279,283.9742,286.8182,283.2681,34886000.0,161995605.2,3.0,0.239085,1.0,1.253265,0.0,0.0,0.0,0.0,0.0
